Round,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
1,MinimaxQLearner,MinimaxQLearner,0.0,0.0,1.0,-1.0,1,1,-1.0,1.0,"[0.5, 0.5]","[0.5, 0.5]",1,1
2,MinimaxQLearner,MinimaxQLearner,0.3333333333333333,0.3333333333333333,-1.0,1.0,1,0,0.33333333333333326,0.33333333333333326,"[0.3333, 0.6667]","[0.3333, 0.6667]",2,1
3,MinimaxQLearner,MinimaxQLearner,0.0,0.5,1.0,-1.0,0,0,-0.6666666666666667,1.8333333333333333,"[0.5, 0.5]","[0.25, 0.75]",1,2
4,MinimaxQLearner,MinimaxQLearner,0.19999999999999996,0.19999999999999996,1.0,-1.0,0,0,-1.4666666666666668,3.033333333333333,"[0.6, 0.4]","[0.4, 0.6]",2,3
5,MinimaxQLearner,MinimaxQLearner,0.3333333333333333,0.0,-1.0,1.0,0,1,-0.13333333333333353,2.033333333333333,"[0.6667, 0.3333]","[0.5, 0.5]",3,2
6,MinimaxQLearner,MinimaxQLearner,-0.14285714285714285,-0.14285714285714285,-1.0,1.0,1,0,1.0095238095238093,1.176190476190476,"[0.5714, 0.4286]","[0.5714, 0.4286]",3,4
7,MinimaxQLearner,MinimaxQLearner,-0.25,0.0,1.0,-1.0,1,1,0.25952380952380927,2.176190476190476,"[0.625, 0.375]","[0.5, 0.5]",4,3
8,MinimaxQLearner,MinimaxQLearner,0.11111111111111116,-0.11111111111111116,-1.0,1.0,0,1,1.3706349206349204,1.2873015873015872,"[0.5556, 0.4444]","[0.4444, 0.5556]",4,4
9,MinimaxQLearner,MinimaxQLearner,0.0,0.0,-1.0,1.0,0,1,2.37063492063492,0.28730158730158717,"[0.5, 0.5]","[0.5, 0.5]",5,5
10,MinimaxQLearner,MinimaxQLearner,-0.09090909090909088,-0.09090909090909088,1.0,-1.0,0,0,1.461544011544011,1.378210678210678,"[0.4545, 0.5455]","[0.5455, 0.4545]",6,5
11,MinimaxQLearner,MinimaxQLearner,0.0,0.16666666666666669,-1.0,1.0,0,1,2.461544011544011,0.5448773448773447,"[0.5, 0.5]","[0.5833, 0.4167]",7,6
12,MinimaxQLearner,MinimaxQLearner,0.07692307692307687,0.23076923076923078,1.0,-1.0,1,1,1.538467088467088,1.7756465756465756,"[0.4615, 0.5385]","[0.6154, 0.3846]",5,7
13,MinimaxQLearner,MinimaxQLearner,0.14285714285714285,0.14285714285714285,1.0,-1.0,1,1,0.6813242313242307,2.918503718503718,"[0.4286, 0.5714]","[0.5714, 0.4286]",6,8
14,MinimaxQLearner,MinimaxQLearner,-0.19999999999999996,0.06666666666666665,-1.0,1.0,0,1,1.8813242313242307,1.9851703851703848,"[0.4, 0.6]","[0.5333, 0.4667]",8,9
15,MinimaxQLearner,MinimaxQLearner,0.25,-0.125,-1.0,1.0,1,0,3.1313242313242307,1.1101703851703848,"[0.375, 0.625]","[0.5625, 0.4375]",7,6
16,MinimaxQLearner,MinimaxQLearner,-0.17647058823529416,0.05882352941176472,-1.0,1.0,0,1,4.307794819559525,0.16899391458214952,"[0.4118, 0.5882]","[0.5294, 0.4706]",9,10
17,MinimaxQLearner,MinimaxQLearner,0.22222222222222227,0.11111111111111116,1.0,-1.0,1,1,3.530017041781747,1.2801050256932607,"[0.3889, 0.6111]","[0.5556, 0.4444]",8,11
18,MinimaxQLearner,MinimaxQLearner,0.2631578947368421,-0.05263157894736842,-1.0,1.0,1,0,4.793174936518589,0.33273660464062904,"[0.3684, 0.6316]","[0.5263, 0.4737]",9,7
19,MinimaxQLearner,MinimaxQLearner,0.19999999999999996,0.0,1.0,-1.0,1,1,3.9931749365185896,1.332736604640629,"[0.4, 0.6]","[0.5, 0.5]",10,12
20,MinimaxQLearner,MinimaxQLearner,-0.23809523809523814,0.04761904761904767,1.0,-1.0,0,0,3.2312701746138277,2.3803556522596767,"[0.381, 0.619]","[0.4762, 0.5238]",10,8
21,MinimaxQLearner,MinimaxQLearner,0.18181818181818182,0.0,1.0,-1.0,1,1,2.4130883564320094,3.3803556522596767,"[0.4091, 0.5909]","[0.5, 0.5]",11,13
22,MinimaxQLearner,MinimaxQLearner,-0.2173913043478261,0.04347826086956519,1.0,-1.0,0,0,1.6304796607798355,4.423833913129242,"[0.3913, 0.6087]","[0.4783, 0.5217]",11,9
23,MinimaxQLearner,MinimaxQLearner,0.16666666666666669,0.0,-1.0,1.0,1,0,2.7971463274465025,3.4238339131292417,"[0.4167, 0.5833]","[0.5, 0.5]",12,10
24,MinimaxQLearner,MinimaxQLearner,0.12000000000000005,0.040000000000000036,-1.0,1.0,1,0,3.9171463274465026,2.4638339131292417,"[0.44, 0.56]","[0.48, 0.52]",13,11
25,MinimaxQLearner,MinimaxQLearner,0.07692307692307687,0.07692307692307687,-1.0,1.0,1,0,4.994069404369579,1.5407569900523186,"[0.4615, 0.5385]","[0.4615, 0.5385]",14,12
26,MinimaxQLearner,MinimaxQLearner,0.037037037037037035,0.11111111111111116,-1.0,1.0,1,0,6.0311064414066164,0.6518681011634297,"[0.4815, 0.5185]","[0.4444, 0.5556]",15,13
27,MinimaxQLearner,MinimaxQLearner,0.0,-0.14285714285714285,1.0,-1.0,1,1,5.0311064414066164,1.7947252440205725,"[0.5, 0.5]","[0.4286, 0.5714]",16,14
28,MinimaxQLearner,MinimaxQLearner,-0.03448275862068967,-0.17241379310344823,-1.0,1.0,0,1,6.065589200027306,0.9671390371240207,"[0.4828, 0.5172]","[0.4138, 0.5862]",12,15
29,MinimaxQLearner,MinimaxQLearner,0.06666666666666665,-0.1333333333333333,1.0,-1.0,1,1,5.132255866693972,2.100472370457354,"[0.4667, 0.5333]","[0.4333, 0.5667]",17,16
30,MinimaxQLearner,MinimaxQLearner,-0.09677419354838707,0.16129032258064518,1.0,-1.0,0,0,4.229030060242359,3.2617626930379995,"[0.4516, 0.5484]","[0.4194, 0.5806]",13,14
31,MinimaxQLearner,MinimaxQLearner,-0.0625,0.125,1.0,-1.0,0,0,3.2915300602423594,4.3867626930379995,"[0.4688, 0.5312]","[0.4375, 0.5625]",14,15
32,MinimaxQLearner,MinimaxQLearner,0.030303030303030276,0.09090909090909088,-1.0,1.0,1,0,4.32183309054539,3.4776717839470903,"[0.4848, 0.5152]","[0.4545, 0.5455]",18,16
33,MinimaxQLearner,MinimaxQLearner,0.0,-0.11764705882352944,-1.0,1.0,0,1,5.32183309054539,2.5953188427706197,"[0.5, 0.5]","[0.4412, 0.5588]",15,17
34,MinimaxQLearner,MinimaxQLearner,0.028571428571428525,-0.08571428571428569,1.0,-1.0,1,1,4.350404519116818,3.6810331284849056,"[0.4857, 0.5143]","[0.4571, 0.5429]",19,18
35,MinimaxQLearner,MinimaxQLearner,0.05555555555555558,0.11111111111111116,-1.0,1.0,1,0,5.4059600746723735,2.7921442395960168,"[0.4722, 0.5278]","[0.4444, 0.5556]",20,17
36,MinimaxQLearner,MinimaxQLearner,-0.027027027027026973,0.1351351351351351,1.0,-1.0,0,0,4.432987101699401,3.927279374731152,"[0.4865, 0.5135]","[0.4324, 0.5676]",16,18
37,MinimaxQLearner,MinimaxQLearner,0.0,-0.10526315789473689,-1.0,1.0,0,1,5.432987101699401,3.0325425326258886,"[0.5, 0.5]","[0.4474, 0.5526]",17,19
38,MinimaxQLearner,MinimaxQLearner,-0.025641025641025605,-0.07692307692307687,-1.0,1.0,0,1,6.458628127340426,2.1094656095489652,"[0.4872, 0.5128]","[0.4615, 0.5385]",18,20
39,MinimaxQLearner,MinimaxQLearner,0.050000000000000044,-0.050000000000000044,1.0,-1.0,1,1,5.508628127340426,3.159465609548965,"[0.475, 0.525]","[0.475, 0.525]",21,21
40,MinimaxQLearner,MinimaxQLearner,0.07317073170731708,-0.07317073170731708,1.0,-1.0,1,1,4.581798859047743,4.232636341256282,"[0.4634, 0.5366]","[0.4634, 0.5366]",22,22
41,MinimaxQLearner,MinimaxQLearner,-0.09523809523809529,0.09523809523809529,1.0,-1.0,0,0,3.6770369542858385,5.327874436494378,"[0.4524, 0.5476]","[0.4524, 0.5476]",19,19
42,MinimaxQLearner,MinimaxQLearner,-0.06976744186046507,-0.06976744186046507,-1.0,1.0,0,1,4.746804396146303,4.397641878354843,"[0.4651, 0.5349]","[0.4651, 0.5349]",20,23
43,MinimaxQLearner,MinimaxQLearner,-0.09090909090909088,0.045454545454545414,1.0,-1.0,0,0,3.837713487055394,5.443096423809388,"[0.4545, 0.5455]","[0.4773, 0.5227]",21,20
44,MinimaxQLearner,MinimaxQLearner,-0.06666666666666665,0.0222222222222222,1.0,-1.0,0,0,2.9043801537220606,6.46531864603161,"[0.4667, 0.5333]","[0.4889, 0.5111]",22,21
45,MinimaxQLearner,MinimaxQLearner,-0.04347826086956519,0.0,1.0,-1.0,0,0,1.9478584145916258,7.46531864603161,"[0.4783, 0.5217]","[0.5, 0.5]",23,22
46,MinimaxQLearner,MinimaxQLearner,-0.021276595744680826,0.021276595744680826,-1.0,1.0,0,1,2.9691350103363066,6.486595241776291,"[0.4894, 0.5106]","[0.5106, 0.4894]",24,24
47,MinimaxQLearner,MinimaxQLearner,-0.041666666666666685,-0.041666666666666685,1.0,-1.0,0,0,2.0108016770029735,7.528261908442958,"[0.4792, 0.5208]","[0.5208, 0.4792]",25,23
48,MinimaxQLearner,MinimaxQLearner,-0.020408163265306145,0.06122448979591838,-1.0,1.0,0,1,3.0312098402682794,6.5894863982388765,"[0.4898, 0.5102]","[0.5306, 0.4694]",26,25
49,MinimaxQLearner,MinimaxQLearner,0.040000000000000036,-0.08000000000000002,-1.0,1.0,1,0,4.0712098402682795,5.669486398238877,"[0.48, 0.52]","[0.54, 0.46]",23,24
50,MinimaxQLearner,MinimaxQLearner,0.019607843137254888,-0.05882352941176472,-1.0,1.0,1,0,5.090817683405534,4.728309927650641,"[0.4902, 0.5098]","[0.5294, 0.4706]",24,25
51,MinimaxQLearner,MinimaxQLearner,0.0,-0.03846153846153849,1.0,-1.0,0,0,4.090817683405534,5.766771466112179,"[0.5, 0.5]","[0.5192, 0.4808]",27,26
52,MinimaxQLearner,MinimaxQLearner,-0.018867924528301883,-0.05660377358490565,-1.0,1.0,1,0,5.109685607933836,4.823375239697085,"[0.5094, 0.4906]","[0.5283, 0.4717]",25,27
53,MinimaxQLearner,MinimaxQLearner,0.037037037037037035,-0.037037037037037035,1.0,-1.0,0,0,4.146722644970874,5.860412276734122,"[0.5185, 0.4815]","[0.5185, 0.4815]",28,28
54,MinimaxQLearner,MinimaxQLearner,0.05454545454545451,0.05454545454545451,-1.0,1.0,0,1,5.201268099516328,4.914957731279577,"[0.5273, 0.4727]","[0.5273, 0.4727]",29,26
55,MinimaxQLearner,MinimaxQLearner,0.035714285714285754,0.0714285714285714,-1.0,1.0,0,1,6.236982385230614,3.986386302708148,"[0.5179, 0.4821]","[0.5357, 0.4643]",30,27
56,MinimaxQLearner,MinimaxQLearner,0.01754385964912286,0.08771929824561409,-1.0,1.0,0,1,7.254526244879736,3.0741056009537617,"[0.5088, 0.4912]","[0.5439, 0.4561]",31,28
57,MinimaxQLearner,MinimaxQLearner,0.0,-0.10344827586206895,-1.0,1.0,1,0,8.254526244879736,2.1775538768158307,"[0.5, 0.5]","[0.5517, 0.4483]",26,29
58,MinimaxQLearner,MinimaxQLearner,0.016949152542372836,-0.0847457627118644,1.0,-1.0,0,0,7.271475397422109,3.2622996395276953,"[0.5085, 0.4915]","[0.5424, 0.4576]",32,30
59,MinimaxQLearner,MinimaxQLearner,0.03333333333333338,0.10000000000000003,-1.0,1.0,0,1,8.304808730755443,2.3622996395276954,"[0.5167, 0.4833]","[0.55, 0.45]",33,29
60,MinimaxQLearner,MinimaxQLearner,0.016393442622950838,0.1147540983606557,-1.0,1.0,0,1,9.321202173378394,1.477053737888351,"[0.5082, 0.4918]","[0.5574, 0.4426]",34,30
61,MinimaxQLearner,MinimaxQLearner,0.0,0.12903225806451618,1.0,-1.0,1,1,8.321202173378394,2.606085995952867,"[0.5, 0.5]","[0.5645, 0.4355]",27,31
62,MinimaxQLearner,MinimaxQLearner,-0.015873015873015872,-0.11111111111111116,1.0,-1.0,0,0,7.33707518925141,3.717197107063978,"[0.4921, 0.5079]","[0.5556, 0.4444]",35,31
63,MinimaxQLearner,MinimaxQLearner,0.0,0.125,-1.0,1.0,0,1,8.33707518925141,2.842197107063978,"[0.5, 0.5]","[0.5625, 0.4375]",36,32
64,MinimaxQLearner,MinimaxQLearner,-0.01538461538461533,-0.1384615384615384,1.0,-1.0,0,0,7.352459804636025,3.9806586455255166,"[0.4923, 0.5077]","[0.5692, 0.4308]",37,32
65,MinimaxQLearner,MinimaxQLearner,0.0,0.15151515151515155,-1.0,1.0,0,1,8.352459804636025,3.132173797040668,"[0.5, 0.5]","[0.5758, 0.4242]",38,33
66,MinimaxQLearner,MinimaxQLearner,0.014925373134328401,0.16417910447761197,1.0,-1.0,1,1,7.367385177770354,4.29635290151828,"[0.4925, 0.5075]","[0.5821, 0.4179]",28,34
67,MinimaxQLearner,MinimaxQLearner,0.029411764705882304,0.14705882352941174,1.0,-1.0,1,1,6.396796942476236,5.443411725047692,"[0.4853, 0.5147]","[0.5735, 0.4265]",29,35
68,MinimaxQLearner,MinimaxQLearner,0.04347826086956519,0.13043478260869562,1.0,-1.0,1,1,5.440275203345801,6.573846507656388,"[0.4783, 0.5217]","[0.5652, 0.4348]",30,36
69,MinimaxQLearner,MinimaxQLearner,0.05714285714285716,0.11428571428571432,1.0,-1.0,1,1,4.497418060488658,7.6881322219421016,"[0.4714, 0.5286]","[0.5571, 0.4429]",31,37
70,MinimaxQLearner,MinimaxQLearner,0.07042253521126757,0.09859154929577468,1.0,-1.0,1,1,3.5678405956999257,8.786723771237876,"[0.4648, 0.5352]","[0.5493, 0.4507]",32,38
71,MinimaxQLearner,MinimaxQLearner,0.08333333333333331,-0.08333333333333331,-1.0,1.0,1,0,4.651173929033259,7.870057104571209,"[0.4583, 0.5417]","[0.5417, 0.4583]",33,33
72,MinimaxQLearner,MinimaxQLearner,-0.06849315068493156,-0.06849315068493156,1.0,-1.0,0,0,3.7196670797181905,8.93855025525614,"[0.4658, 0.5342]","[0.5342, 0.4658]",39,34
73,MinimaxQLearner,MinimaxQLearner,0.054054054054054,-0.08108108108108109,-1.0,1.0,1,0,4.773721133772245,8.019631336337222,"[0.473, 0.527]","[0.5405, 0.4595]",34,35
74,MinimaxQLearner,MinimaxQLearner,-0.040000000000000036,0.06666666666666665,-1.0,1.0,0,1,5.813721133772245,7.086298003003888,"[0.48, 0.52]","[0.5333, 0.4667]",40,39
75,MinimaxQLearner,MinimaxQLearner,0.05263157894736842,-0.07894736842105265,-1.0,1.0,1,0,6.866352712719613,6.165245371424941,"[0.4737, 0.5263]","[0.5395, 0.4605]",35,36
76,MinimaxQLearner,MinimaxQLearner,0.03896103896103892,0.0649350649350649,1.0,-1.0,1,1,5.9053137516806515,7.230180436360006,"[0.4805, 0.5195]","[0.5325, 0.4675]",36,40
77,MinimaxQLearner,MinimaxQLearner,-0.05128205128205132,0.05128205128205132,-1.0,1.0,0,1,6.956595802962703,6.281462487642057,"[0.4744, 0.5256]","[0.5256, 0.4744]",41,41
78,MinimaxQLearner,MinimaxQLearner,-0.06329113924050628,-0.06329113924050628,1.0,-1.0,0,0,6.019886942203209,7.344753626882563,"[0.4684, 0.5316]","[0.5316, 0.4684]",42,37
79,MinimaxQLearner,MinimaxQLearner,-0.050000000000000044,-0.07499999999999996,1.0,-1.0,0,0,5.069886942203209,8.419753626882562,"[0.475, 0.525]","[0.5375, 0.4625]",43,38
80,MinimaxQLearner,MinimaxQLearner,-0.037037037037037035,-0.08641975308641975,1.0,-1.0,0,0,4.106923979240246,9.506173379968981,"[0.4815, 0.5185]","[0.5432, 0.4568]",44,39
81,MinimaxQLearner,MinimaxQLearner,-0.024390243902439046,0.09756097560975613,-1.0,1.0,0,1,5.131314223142685,8.603734355578737,"[0.4878, 0.5122]","[0.5488, 0.4512]",45,42
82,MinimaxQLearner,MinimaxQLearner,0.03614457831325302,0.10843373493975905,1.0,-1.0,1,1,4.167458801455938,9.712168090518496,"[0.4819, 0.5181]","[0.5542, 0.4458]",37,43
83,MinimaxQLearner,MinimaxQLearner,0.04761904761904767,-0.09523809523809529,-1.0,1.0,1,0,5.215077849074985,8.80740618575659,"[0.4762, 0.5238]","[0.5476, 0.4524]",38,40
84,MinimaxQLearner,MinimaxQLearner,-0.035294117647058865,-0.08235294117647057,1.0,-1.0,0,0,4.250371966722044,9.889759126933061,"[0.4824, 0.5176]","[0.5412, 0.4588]",46,41
85,MinimaxQLearner,MinimaxQLearner,-0.023255813953488413,0.09302325581395349,-1.0,1.0,0,1,5.2736277806755325,8.982782382747015,"[0.4884, 0.5116]","[0.5465, 0.4535]",47,44
86,MinimaxQLearner,MinimaxQLearner,0.03448275862068967,0.10344827586206895,1.0,-1.0,1,1,4.308110539296222,10.086230658609084,"[0.4828, 0.5172]","[0.5517, 0.4483]",39,45
87,MinimaxQLearner,MinimaxQLearner,0.045454545454545414,-0.09090909090909088,-1.0,1.0,1,0,5.353565084750768,9.177139749518176,"[0.4773, 0.5227]","[0.5455, 0.4545]",40,42
88,MinimaxQLearner,MinimaxQLearner,-0.03370786516853935,-0.0786516853932584,1.0,-1.0,0,0,4.387272949919307,10.255791434911433,"[0.4831, 0.5169]","[0.5393, 0.4607]",48,43
89,MinimaxQLearner,MinimaxQLearner,-0.0222222222222222,0.08888888888888885,-1.0,1.0,0,1,5.409495172141529,9.344680323800322,"[0.4889, 0.5111]","[0.5444, 0.4556]",49,46
90,MinimaxQLearner,MinimaxQLearner,0.032967032967033016,-0.09890109890109894,-1.0,1.0,1,0,6.442462205108562,8.44358142270142,"[0.4835, 0.5165]","[0.5495, 0.4505]",41,44
91,MinimaxQLearner,MinimaxQLearner,0.02173913043478265,0.08695652173913043,1.0,-1.0,1,1,5.464201335543345,9.530537944440551,"[0.4891, 0.5109]","[0.5435, 0.4565]",42,47
92,MinimaxQLearner,MinimaxQLearner,-0.032258064516129004,0.07526881720430106,-1.0,1.0,0,1,6.496459400059474,8.605806761644853,"[0.4839, 0.5161]","[0.5376, 0.4624]",50,48
93,MinimaxQLearner,MinimaxQLearner,-0.04255319148936171,0.08510638297872336,-1.0,1.0,0,1,7.539012591548836,7.690913144623576,"[0.4787, 0.5213]","[0.5426, 0.4574]",51,49
94,MinimaxQLearner,MinimaxQLearner,0.05263157894736842,-0.09473684210526317,-1.0,1.0,1,0,8.591644170496204,6.785649986728839,"[0.4737, 0.5263]","[0.5474, 0.4526]",43,45
95,MinimaxQLearner,MinimaxQLearner,0.041666666666666685,0.08333333333333331,1.0,-1.0,1,1,7.633310837162871,7.868983320062172,"[0.4792, 0.5208]","[0.5417, 0.4583]",44,50
96,MinimaxQLearner,MinimaxQLearner,0.05154639175257736,-0.07216494845360821,-1.0,1.0,1,0,8.68485722891545,6.94114826851578,"[0.4742, 0.5258]","[0.5361, 0.4639]",45,46
97,MinimaxQLearner,MinimaxQLearner,-0.04081632653061229,0.06122448979591838,-1.0,1.0,0,1,9.725673555446061,6.002372758311699,"[0.4796, 0.5204]","[0.5306, 0.4694]",52,51
98,MinimaxQLearner,MinimaxQLearner,-0.05050505050505055,-0.07070707070707072,1.0,-1.0,0,0,8.776178605951111,7.07307982901877,"[0.4747, 0.5253]","[0.5354, 0.4646]",53,47
99,MinimaxQLearner,MinimaxQLearner,-0.040000000000000036,-0.08000000000000002,1.0,-1.0,0,0,7.816178605951111,8.15307982901877,"[0.48, 0.52]","[0.54, 0.46]",54,48
100,MinimaxQLearner,MinimaxQLearner,-0.02970297029702973,0.08910891089108913,-1.0,1.0,0,1,8.845881576248141,7.242188739909859,"[0.4851, 0.5149]","[0.5446, 0.4554]",55,52
101,MinimaxQLearner,MinimaxQLearner,0.03921568627450983,-0.09803921568627455,-1.0,1.0,1,0,9.88509726252265,6.340227955596134,"[0.4804, 0.5196]","[0.549, 0.451]",46,49
102,MinimaxQLearner,MinimaxQLearner,0.029126213592232997,-0.08737864077669899,-1.0,1.0,1,0,10.914223476114884,5.427606596372833,"[0.4854, 0.5146]","[0.5437, 0.4563]",47,50
103,MinimaxQLearner,MinimaxQLearner,0.019230769230769218,0.07692307692307687,1.0,-1.0,1,1,9.933454245345654,6.5045296732959095,"[0.4904, 0.5096]","[0.5385, 0.4615]",48,53
104,MinimaxQLearner,MinimaxQLearner,0.028571428571428525,-0.06666666666666665,-1.0,1.0,1,0,10.962025673917083,5.571196339962576,"[0.4857, 0.5143]","[0.5333, 0.4667]",49,51
105,MinimaxQLearner,MinimaxQLearner,0.018867924528301883,-0.05660377358490565,-1.0,1.0,1,0,11.980893598445384,4.627800113547481,"[0.4906, 0.5094]","[0.5283, 0.4717]",50,52
106,MinimaxQLearner,MinimaxQLearner,-0.00934579439252331,-0.04672897196261677,1.0,-1.0,0,0,10.990239392837907,5.674529085510098,"[0.4953, 0.5047]","[0.5234, 0.4766]",56,53
107,MinimaxQLearner,MinimaxQLearner,0.0,0.05555555555555558,1.0,-1.0,1,1,9.990239392837907,6.730084641065654,"[0.5, 0.5]","[0.5278, 0.4722]",51,54
108,MinimaxQLearner,MinimaxQLearner,0.00917431192660545,0.04587155963302747,1.0,-1.0,1,1,8.999413704764512,7.7759562006986815,"[0.4954, 0.5046]","[0.5229, 0.4771]",52,55
109,MinimaxQLearner,MinimaxQLearner,-0.018181818181818132,0.036363636363636376,-1.0,1.0,0,1,10.01759552294633,6.812319837062318,"[0.4909, 0.5091]","[0.5182, 0.4818]",57,56
110,MinimaxQLearner,MinimaxQLearner,0.027027027027026973,-0.04504504504504503,-1.0,1.0,1,0,11.044622549973356,5.857364882107363,"[0.4865, 0.5135]","[0.5225, 0.4775]",53,54
111,MinimaxQLearner,MinimaxQLearner,-0.01785714285714285,-0.035714285714285754,1.0,-1.0,0,0,10.062479692830498,6.893079167821648,"[0.4911, 0.5089]","[0.5179, 0.4821]",58,55
112,MinimaxQLearner,MinimaxQLearner,-0.008849557522123908,-0.04424778761061948,1.0,-1.0,0,0,9.071329250352623,7.937326955432268,"[0.4956, 0.5044]","[0.5221, 0.4779]",59,56
113,MinimaxQLearner,MinimaxQLearner,0.0,-0.05263157894736842,1.0,-1.0,0,0,8.071329250352623,8.989958534379637,"[0.5, 0.5]","[0.5263, 0.4737]",60,57
114,MinimaxQLearner,MinimaxQLearner,0.008695652173912993,0.06086956521739134,-1.0,1.0,0,1,9.080024902526535,8.050828099597028,"[0.5043, 0.4957]","[0.5304, 0.4696]",61,57
115,MinimaxQLearner,MinimaxQLearner,0.0,0.06896551724137928,-1.0,1.0,0,1,10.080024902526535,7.1197936168384075,"[0.5, 0.5]","[0.5345, 0.4655]",62,58
116,MinimaxQLearner,MinimaxQLearner,-0.008547008547008517,0.07692307692307687,-1.0,1.0,0,1,11.088571911073544,6.196716693761484,"[0.4957, 0.5043]","[0.5385, 0.4615]",63,59
117,MinimaxQLearner,MinimaxQLearner,-0.016949152542372836,-0.0847457627118644,1.0,-1.0,0,0,10.105521063615917,7.281462456473348,"[0.4915, 0.5085]","[0.5424, 0.4576]",64,58
118,MinimaxQLearner,MinimaxQLearner,0.008403361344537785,0.09243697478991592,1.0,-1.0,1,1,9.113924424960455,8.373899431263265,"[0.4958, 0.5042]","[0.5462, 0.4538]",54,60
119,MinimaxQLearner,MinimaxQLearner,0.016666666666666663,-0.08333333333333331,-1.0,1.0,1,0,10.130591091627121,7.457232764596598,"[0.4917, 0.5083]","[0.5417, 0.4583]",55,59
120,MinimaxQLearner,MinimaxQLearner,0.008264462809917328,-0.07438016528925617,-1.0,1.0,1,0,11.138855554437038,6.5316129298858545,"[0.4959, 0.5041]","[0.5372, 0.4628]",56,60
121,MinimaxQLearner,MinimaxQLearner,0.0,-0.0655737704918033,1.0,-1.0,0,0,10.138855554437038,7.597186700377658,"[0.5, 0.5]","[0.5328, 0.4672]",65,61
122,MinimaxQLearner,MinimaxQLearner,0.008130081300812997,-0.07317073170731708,1.0,-1.0,0,0,9.14698563573785,8.670357432084975,"[0.5041, 0.4959]","[0.5366, 0.4634]",66,62
123,MinimaxQLearner,MinimaxQLearner,0.016129032258064502,0.08064516129032256,-1.0,1.0,0,1,10.163114667995915,7.751002593375297,"[0.5081, 0.4919]","[0.5403, 0.4597]",67,61
124,MinimaxQLearner,MinimaxQLearner,0.008000000000000007,0.08800000000000002,-1.0,1.0,0,1,11.171114667995916,6.839002593375297,"[0.504, 0.496]","[0.544, 0.456]",68,62
125,MinimaxQLearner,MinimaxQLearner,0.0,-0.09523809523809529,1.0,-1.0,0,0,10.171114667995916,7.934240688613393,"[0.5, 0.5]","[0.5476, 0.4524]",69,63
126,MinimaxQLearner,MinimaxQLearner,-0.007874015748031482,-0.10236220472440949,-1.0,1.0,1,0,11.178988683743947,7.036602893337802,"[0.5039, 0.4961]","[0.5512, 0.4488]",57,64
127,MinimaxQLearner,MinimaxQLearner,0.015625,0.09375,-1.0,1.0,0,1,12.194613683743947,6.130352893337802,"[0.5078, 0.4922]","[0.5469, 0.4531]",70,63
128,MinimaxQLearner,MinimaxQLearner,-0.007751937984496138,-0.10077519379844957,-1.0,1.0,1,0,13.202365621728443,5.231128087136252,"[0.5039, 0.4961]","[0.5504, 0.4496]",58,65
129,MinimaxQLearner,MinimaxQLearner,0.01538461538461533,-0.09230769230769226,1.0,-1.0,0,0,12.217750237113059,6.323435779443944,"[0.5077, 0.4923]","[0.5462, 0.4538]",71,66
130,MinimaxQLearner,MinimaxQLearner,0.02290076335877861,0.0992366412213741,-1.0,1.0,0,1,13.240651000471837,5.422672420665318,"[0.5115, 0.4885]","[0.5496, 0.4504]",72,64
131,MinimaxQLearner,MinimaxQLearner,0.015151515151515138,-0.10606060606060602,1.0,-1.0,0,0,12.255802515623353,6.528733026725924,"[0.5076, 0.4924]","[0.553, 0.447]",73,67
132,MinimaxQLearner,MinimaxQLearner,-0.022556390977443608,-0.11278195488721804,-1.0,1.0,1,0,13.278358906600797,5.641514981613142,"[0.5113, 0.4887]","[0.5564, 0.4436]",59,68
133,MinimaxQLearner,MinimaxQLearner,0.029850746268656747,-0.10447761194029853,1.0,-1.0,0,0,12.308209652869454,6.74599259355344,"[0.5149, 0.4851]","[0.5522, 0.4478]",74,69
134,MinimaxQLearner,MinimaxQLearner,0.037037037037037035,-0.11111111111111116,1.0,-1.0,0,0,11.34524668990649,7.857103704664551,"[0.5185, 0.4815]","[0.5556, 0.4444]",75,70
135,MinimaxQLearner,MinimaxQLearner,0.04411764705882354,0.11764705882352944,-1.0,1.0,0,1,12.389364336965315,6.97475076348808,"[0.5221, 0.4779]","[0.5588, 0.4412]",76,65
136,MinimaxQLearner,MinimaxQLearner,-0.036496350364963515,-0.12408759124087587,-1.0,1.0,1,0,13.425860687330278,6.098838354728956,"[0.5182, 0.4818]","[0.562, 0.438]",60,71
137,MinimaxQLearner,MinimaxQLearner,0.04347826086956519,0.11594202898550726,-1.0,1.0,0,1,14.469338948199843,5.214780383714464,"[0.5217, 0.4783]","[0.558, 0.442]",77,66
138,MinimaxQLearner,MinimaxQLearner,0.03597122302158273,0.12230215827338126,-1.0,1.0,0,1,15.505310171221426,4.337082541987845,"[0.518, 0.482]","[0.5612, 0.4388]",78,67
139,MinimaxQLearner,MinimaxQLearner,0.028571428571428525,-0.12857142857142856,1.0,-1.0,0,0,14.533881599792855,5.4656539705592735,"[0.5143, 0.4857]","[0.5643, 0.4357]",79,72
