Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
31,0,FictitiousPlayAgent,IndependentQLearner,0.9998942621350783,-0.9989356827383292,1.0,-1.0,6,10,-0.0032227263583235466,0.06132234483470411,"[0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04]","[0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.6739, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217]",31,2
32,0,FictitiousPlayAgent,IndependentQLearner,0.9998948304923954,-0.9989333791713986,1.0,-1.0,6,11,-0.0033278958659281876,0.062531700661969,"[0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392]","[0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.6809, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213]",32,2
33,0,FictitiousPlayAgent,IndependentQLearner,0.9998954859517766,-0.9989713247363105,1.0,-1.0,6,12,-0.003432409914151613,0.06371698640639056,"[0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385]","[0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.6875, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208]",33,2
34,0,FictitiousPlayAgent,IndependentQLearner,0.9998957417569178,-0.9991362915707765,1.0,-1.0,6,13,-0.0035366681572338576,0.06487918452032981,"[0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377]","[0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.6939, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204]",34,2
35,0,FictitiousPlayAgent,IndependentQLearner,0.9998955592597417,-0.9991361448058387,1.0,-1.0,6,14,-0.00364110889749214,0.06601921850900616,"[0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037]","[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.7, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]",35,2
36,0,FictitiousPlayAgent,IndependentQLearner,0.9998948034289817,-0.999224354384251,1.0,-1.0,6,15,-0.0037463054685105135,0.06713795755380225,"[0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0364, 0.0364, 0.0364, 0.0364, 0.0364]","[0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.7059, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196]",36,2
37,0,FictitiousPlayAgent,IndependentQLearner,0.9998932078145168,-0.9992050849001166,1.0,-1.0,6,16,-0.0038530976539936646,0.06823622069102131,"[0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0357, 0.0357, 0.0357, 0.0357]","[0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.7115, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192]",37,2
38,0,FictitiousPlayAgent,IndependentQLearner,0.9998929770463323,-0.9991999667057996,1.0,-1.0,6,17,-0.003960120607661377,0.06931478059642104,"[0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0351, 0.0351, 0.0351]","[0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.717, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189]",38,2
39,0,FictitiousPlayAgent,IndependentQLearner,0.9998921761525225,-0.9992728123535346,1.0,-1.0,6,18,-0.0040679444551389166,0.07037436701932775,"[0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0345, 0.0345]","[0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.7222, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185]",39,2
40,0,FictitiousPlayAgent,IndependentQLearner,0.9998905376509756,-0.999200208092948,1.0,-1.0,6,19,-0.004177406804163342,0.07141566990455972,"[0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0339]","[0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.7273, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182]",40,2
