Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4236,1,MinimaxQLearner,MinimaxQLearner,-0.3250120019203072,0.17378780604896793,-2.0,2.0,0,1,346.2732655406507,160.1706145656732,"[0.5583, 0.4417]","[0.5434, 0.4566]",2011,2193
4237,1,MinimaxQLearner,MinimaxQLearner,-0.32581573896353166,0.17466410748560468,-2.0,2.0,0,1,348.0410198592687,158.53961648505899,"[0.5581, 0.4419]","[0.5437, 0.4563]",2012,2194
4238,1,MinimaxQLearner,MinimaxQLearner,-0.23117505995203835,0.36834532374100715,-2.0,2.0,1,0,349.8098447993167,156.9079618088,"[0.5578, 0.4422]","[0.5439, 0.4561]",2226,2044
4239,1,MinimaxQLearner,MinimaxQLearner,-0.23202301054650043,0.3691275167785235,-2.0,2.0,1,0,351.57782178877017,155.27708932557852,"[0.558, 0.442]","[0.5436, 0.4564]",2227,2045
4240,0,MinimaxQLearner,MinimaxQLearner,0.18181818181818182,-0.18367346938775508,1.0,-1.0,1,1,350.8050945160429,156.09341585619077,"[0.4091, 0.5909]","[0.4082, 0.5918]",2228,2195
4241,0,MinimaxQLearner,MinimaxQLearner,0.18219749652294853,-0.18405192396847475,1.0,-1.0,1,1,350.0317982712585,156.9093639322223,"[0.4089, 0.5911]","[0.408, 0.592]",2229,2196
4242,0,MinimaxQLearner,MinimaxQLearner,0.2261353104726599,-0.2233549582947173,2.0,-2.0,0,0,348.25793358173115,158.72493390441878,"[0.4087, 0.5913]","[0.4078, 0.5922]",2013,2046
4243,0,MinimaxQLearner,MinimaxQLearner,0.22695692450208427,-0.22417786012042606,2.0,-2.0,0,0,346.4848905062332,160.54105247783238,"[0.409, 0.591]","[0.4081, 0.5919]",2014,2047
4244,1,MinimaxQLearner,MinimaxQLearner,-0.32534738859607093,0.3699089602299952,1.0,-1.0,0,0,345.2520203576947,161.91096143806237,"[0.5582, 0.4418]","[0.5434, 0.4566]",2015,2048
4245,1,MinimaxQLearner,MinimaxQLearner,-0.3247126436781609,0.17432950191570873,-2.0,2.0,0,1,347.0183038825989,160.2802143116256,"[0.5584, 0.4416]","[0.5436, 0.4564]",2016,2197
4246,1,MinimaxQLearner,MinimaxQLearner,-0.3255146002872188,0.17520344662517962,-2.0,2.0,0,1,348.7856566829819,158.6488117266567,"[0.5582, 0.4418]","[0.5438, 0.4562]",2017,2198
4247,1,MinimaxQLearner,MinimaxQLearner,-0.231578947368421,0.1760765550239234,2.0,-2.0,1,1,346.5540777356135,161.01675431038876,"[0.5579, 0.4421]","[0.544, 0.456]",2230,2199
