Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4462,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006721935917544,1.0006721935917544,1.0,1.0,1,1,23.94271247283696,23.94271247283696,"[0.0002, 0.9998]","[0.0002, 0.9998]",4462,4462
4463,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006720430107527,1.0006720430107527,1.0,1.0,1,1,23.94338451584771,23.94338451584771,"[0.0002, 0.9998]","[0.0002, 0.9998]",4463,4463
4464,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006718924972005,1.0006718924972005,1.0,1.0,1,1,23.944056408344913,23.944056408344913,"[0.0002, 0.9998]","[0.0002, 0.9998]",4464,4464
4465,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006717420510525,1.0006717420510525,1.0,1.0,1,1,23.944728150395967,23.944728150395967,"[0.0002, 0.9998]","[0.0002, 0.9998]",4465,4465
4466,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006715916722633,1.0006715916722633,1.0,1.0,1,1,23.94539974206823,23.94539974206823,"[0.0002, 0.9998]","[0.0002, 0.9998]",4466,4466
4467,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006714413607878,1.0006714413607878,1.0,1.0,1,1,23.946071183429016,23.946071183429016,"[0.0002, 0.9998]","[0.0002, 0.9998]",4467,4467
4468,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000671291116581,1.000671291116581,1.0,1.0,1,1,23.946742474545598,23.946742474545598,"[0.0002, 0.9998]","[0.0002, 0.9998]",4468,4468
4469,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006711409395974,1.0006711409395974,1.0,1.0,1,1,23.947413615485196,23.947413615485196,"[0.0002, 0.9998]","[0.0002, 0.9998]",4469,4469
4470,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000670990829792,1.000670990829792,1.0,1.0,1,1,23.94808460631499,23.94808460631499,"[0.0002, 0.9998]","[0.0002, 0.9998]",4470,4470
4471,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006708407871199,1.0006708407871199,1.0,1.0,1,1,23.94875544710211,23.94875544710211,"[0.0002, 0.9998]","[0.0002, 0.9998]",4471,4471
4472,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000670690811536,1.000670690811536,1.0,1.0,1,1,23.949426137913644,23.949426137913644,"[0.0002, 0.9998]","[0.0002, 0.9998]",4472,4472
4473,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000670540902995,1.000670540902995,1.0,1.0,1,1,23.95009667881664,23.95009667881664,"[0.0002, 0.9998]","[0.0002, 0.9998]",4473,4473
4474,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006703910614525,1.0006703910614525,1.0,1.0,1,1,23.95076706987809,23.95076706987809,"[0.0002, 0.9998]","[0.0002, 0.9998]",4474,4474
4475,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006702412868633,1.0006702412868633,1.0,1.0,1,1,23.951437311164952,23.951437311164952,"[0.0002, 0.9998]","[0.0002, 0.9998]",4475,4475
4476,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006700915791824,1.0006700915791824,1.0,1.0,1,1,23.952107402744133,23.952107402744133,"[0.0002, 0.9998]","[0.0002, 0.9998]",4476,4476
4477,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006699419383653,1.0006699419383653,1.0,1.0,1,1,23.9527773446825,23.9527773446825,"[0.0002, 0.9998]","[0.0002, 0.9998]",4477,4477
4478,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000669792364367,1.000669792364367,1.0,1.0,1,1,23.953447137046865,23.953447137046865,"[0.0002, 0.9998]","[0.0002, 0.9998]",4478,4478
4479,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006696428571429,1.0006696428571429,1.0,1.0,1,1,23.95411677990401,23.95411677990401,"[0.0002, 0.9998]","[0.0002, 0.9998]",4479,4479
4480,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000669493416648,1.000669493416648,1.0,1.0,1,1,23.954786273320657,23.954786273320657,"[0.0002, 0.9998]","[0.0002, 0.9998]",4480,4480
4481,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000669344042838,1.000669344042838,1.0,1.0,1,1,23.955455617363494,23.955455617363494,"[0.0002, 0.9998]","[0.0002, 0.9998]",4481,4481
4482,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000669194735668,1.000669194735668,1.0,1.0,1,1,23.956124812099162,23.956124812099162,"[0.0002, 0.9998]","[0.0002, 0.9998]",4482,4482
4483,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006690454950937,1.0006690454950937,1.0,1.0,1,1,23.956793857594256,23.956793857594256,"[0.0002, 0.9998]","[0.0002, 0.9998]",4483,4483
4484,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006688963210704,1.0006688963210704,1.0,1.0,1,1,23.957462753915326,23.957462753915326,"[0.0002, 0.9998]","[0.0002, 0.9998]",4484,4484
4485,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006687472135534,1.0006687472135534,1.0,1.0,1,1,23.95813150112888,23.95813150112888,"[0.0002, 0.9998]","[0.0002, 0.9998]",4485,4485
4486,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006685981724983,1.0006685981724983,1.0,1.0,1,1,23.958800099301378,23.958800099301378,"[0.0002, 0.9998]","[0.0002, 0.9998]",4486,4486
4487,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000668449197861,1.000668449197861,1.0,1.0,1,1,23.95946854849924,23.95946854849924,"[0.0002, 0.9998]","[0.0002, 0.9998]",4487,4487
4488,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006683002895969,1.0006683002895969,1.0,1.0,1,1,23.960136848788835,23.960136848788835,"[0.0002, 0.9998]","[0.0002, 0.9998]",4488,4488
4489,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006681514476614,1.0006681514476614,1.0,1.0,1,1,23.960805000236498,23.960805000236498,"[0.0002, 0.9998]","[0.0002, 0.9998]",4489,4489
4490,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006680026720107,1.0006680026720107,1.0,1.0,1,1,23.96147300290851,23.96147300290851,"[0.0002, 0.9998]","[0.0002, 0.9998]",4490,4490
4491,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006678539626002,1.0006678539626002,1.0,1.0,1,1,23.96214085687111,23.96214085687111,"[0.0002, 0.9998]","[0.0002, 0.9998]",4491,4491
4492,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006677053193858,1.0006677053193858,1.0,1.0,1,1,23.962808562190496,23.962808562190496,"[0.0002, 0.9998]","[0.0002, 0.9998]",4492,4492
4493,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000667556742323,1.000667556742323,1.0,1.0,1,1,23.963476118932817,23.963476118932817,"[0.0002, 0.9998]","[0.0002, 0.9998]",4493,4493
4494,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006674082313682,1.0006674082313682,1.0,1.0,1,1,23.964143527164186,23.964143527164186,"[0.0002, 0.9998]","[0.0002, 0.9998]",4494,4494
4495,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006672597864767,1.0006672597864767,1.0,1.0,1,1,23.964810786950665,23.964810786950665,"[0.0002, 0.9998]","[0.0002, 0.9998]",4495,4495
