Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4237,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.3013435700575816,0.3013435700575816,-2.0,2.0,1,0,109.71914130165871,160.09033754012995,"[0.5753, 0.4247]","[0.5662, 0.4338]",2158,2050
4238,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.30215827338129486,0.2637889688249401,2.0,-2.0,1,1,107.44576000669468,162.39249581351123,"[0.5755, 0.4245]","[0.5659, 0.4341]",2159,2188
4239,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.30105465004793874,0.2627037392138063,2.0,-2.0,1,1,105.17155099423064,164.69546800910086,"[0.5753, 0.4247]","[0.5657, 0.4343]",2160,2189
4240,0,FictitiousPlayAgent,FictitiousPlayAgent,0.20964749536178107,-0.2537105751391465,-1.0,1.0,1,0,106.38119848959242,163.53127505919363,"[0.3952, 0.6048]","[0.4179, 0.5821]",2161,2051
4241,0,FictitiousPlayAgent,FictitiousPlayAgent,0.1863699582753825,-0.16458043579044968,-1.0,1.0,0,1,107.5902851840755,162.3666946234032,"[0.3955, 0.6045]","[0.4177, 0.5823]",2080,2190
4242,0,FictitiousPlayAgent,FictitiousPlayAgent,0.18582020389249299,-0.16404077849860982,-1.0,1.0,0,1,108.79973838148051,161.20265384490457,"[0.3953, 0.6047]","[0.418, 0.582]",2081,2191
4243,0,FictitiousPlayAgent,FictitiousPlayAgent,0.2098193608151922,-0.2547475683186661,-1.0,1.0,1,0,110.0095577422957,160.03915222378367,"[0.3951, 0.6049]","[0.4182, 0.5818]",2162,2052
4244,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2999520843315765,0.2616195495927167,2.0,-2.0,1,1,107.73452180554438,162.34293756158914,"[0.575, 0.425]","[0.5654, 0.4346]",2163,2192
4245,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.29885057471264365,0.26053639846743293,2.0,-2.0,1,1,105.45865973657885,164.64753526273856,"[0.5747, 0.4253]","[0.5651, 0.4349]",2164,2193
4246,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2766874102441359,0.25945428434657725,-2.0,2.0,0,1,107.18197232633472,162.95294454947862,"[0.5744, 0.4256]","[0.5649, 0.4351]",2082,2194
4247,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2966507177033493,0.30478468899521527,-2.0,2.0,1,0,108.90446036461223,161.25772923847384,"[0.5742, 0.4258]","[0.5651, 0.4349]",2165,2053
4248,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.27690100430416076,0.3055954088952654,1.0,-1.0,0,0,107.62755936030807,162.56332464736911,"[0.5744, 0.4256]","[0.5648, 0.4352]",2083,2054
4249,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2982791586998088,0.26003824091778194,2.0,-2.0,1,1,105.35126872933293,164.8682959666808,"[0.5746, 0.4254]","[0.565, 0.435]",2166,2195
4250,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.29718107978977537,0.3057811753463928,-2.0,2.0,1,0,107.07415453917525,163.1740771420272,"[0.5743, 0.4257]","[0.5647, 0.4353]",2167,2055
4251,0,FictitiousPlayAgent,FictitiousPlayAgent,0.18611111111111112,-0.16388888888888892,-1.0,1.0,0,1,108.28341379843451,162.0101882531383,"[0.3954, 0.6046]","[0.4181, 0.5819]",2084,2196
4252,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.27650429799426934,0.2578796561604584,-2.0,2.0,0,1,110.00690950044024,160.31677851101796,"[0.5745, 0.4255]","[0.5645, 0.4355]",2085,2197
4253,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2773269689737471,0.2587112171837709,-2.0,2.0,0,1,111.72958253146649,158.62274509813014,"[0.5742, 0.4258]","[0.5647, 0.4353]",2086,2198
4254,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2958015267175572,0.30534351145038163,-2.0,2.0,1,0,113.45143367650466,156.92808860958053,"[0.574, 0.426]","[0.5649, 0.4351]",2168,2056
4255,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2966142107773009,0.3061516452074392,-2.0,2.0,1,0,115.17389433458764,155.23424025478798,"[0.5742, 0.4258]","[0.5646, 0.4354]",2169,2057
4256,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2974261201143946,0.30695900857959957,-2.0,2.0,1,0,116.89696392467344,153.5411992633676,"[0.5744, 0.4256]","[0.5643, 0.4357]",2170,2058
4257,0,FictitiousPlayAgent,FictitiousPlayAgent,0.18556223970384078,-0.1633503007866728,-1.0,1.0,0,1,118.10658909820421,152.3778489625809,"[0.3952, 0.6048]","[0.4183, 0.5817]",2087,2199
4258,0,FictitiousPlayAgent,FictitiousPlayAgent,0.20999074930619793,-0.1628122109158187,1.0,-1.0,1,1,117.31657984751041,153.21503675166508,"[0.395, 0.605]","[0.4186, 0.5814]",2171,2200
4259,0,FictitiousPlayAgent,FictitiousPlayAgent,0.18446601941747565,-0.16319926028663895,-1.0,1.0,0,1,118.52693583456542,152.05183749137845,"[0.3948, 0.6052]","[0.4184, 0.5816]",2088,2201
4260,0,FictitiousPlayAgent,FictitiousPlayAgent,0.21072088724584104,-0.16266173752310537,1.0,-1.0,1,1,117.73765672181126,152.88917575385534,"[0.3946, 0.6054]","[0.4187, 0.5813]",2172,2202
4261,0,FictitiousPlayAgent,FictitiousPlayAgent,0.18337182448036948,-0.16304849884526562,-1.0,1.0,0,1,118.94874217215768,151.72612725501008,"[0.3945, 0.6055]","[0.4185, 0.5815]",2089,2203
4262,0,FictitiousPlayAgent,FictitiousPlayAgent,0.18282548476454297,-0.16251154201292706,-1.0,1.0,0,1,120.16019184898131,150.56361571299715,"[0.3943, 0.6057]","[0.4187, 0.5813]",2090,2204
4263,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.27632205812291566,0.25631252977608376,-2.0,2.0,0,1,121.8838697908584,148.87138131566508,"[0.5746, 0.4254]","[0.5641, 0.4359]",2091,2205
4264,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.27714285714285714,0.30714285714285716,1.0,-1.0,0,0,120.60672693371554,150.17852417280793,"[0.5743, 0.4257]","[0.5643, 0.4357]",2092,2059
4265,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.27653498334126614,0.2579723940980485,-2.0,2.0,0,1,122.33019195037427,148.4850448772344,"[0.5745, 0.4255]","[0.5645, 0.4355]",2093,2206
4266,0,FictitiousPlayAgent,FictitiousPlayAgent,0.1822796492847254,-0.1619750807568066,-1.0,1.0,0,1,123.5420055175178,147.3230697964776,"[0.3941, 0.6059]","[0.419, 0.581]",2094,2207
4267,0,FictitiousPlayAgent,FictitiousPlayAgent,0.21217712177121767,-0.16143911439114395,1.0,-1.0,1,1,122.75418263928901,148.16163068208644,"[0.3939, 0.6061]","[0.4193, 0.5807]",2173,2208
4268,0,FictitiousPlayAgent,FictitiousPlayAgent,0.18118948824343017,-0.16182572614107887,-1.0,1.0,0,1,123.96672298046006,146.99980495594536,"[0.3937, 0.6063]","[0.4191, 0.5809]",2095,2209
4269,0,FictitiousPlayAgent,FictitiousPlayAgent,0.1806451612903226,-0.16129032258064518,-1.0,1.0,0,1,125.17962620626652,145.83851463336472,"[0.3935, 0.6065]","[0.4194, 0.5806]",2096,2210
4270,0,FictitiousPlayAgent,FictitiousPlayAgent,0.21326577614002762,-0.2588668816213726,-1.0,1.0,1,0,126.39289198240655,144.6777592211123,"[0.3934, 0.6066]","[0.4196, 0.5804]",2174,2060
